facility_id,state,facility_type,patients_served,staff_count,bed_count,services,accepts_insurance,year,urban_rural,operating_months,patients_per_staff,num_services,is_overburdened
FAC202000330,NM,Residential Treatment Center,1973.0,190.0,206.0,"Case Management, Medication Management, Telehealth Services",True,2020,Rural,4,10.4,3,False
FAC202000331,DC,State Mental Hospital,2577.0,126.0,54.0,"Case Management, Individual Therapy, Telehealth Services, Substance Abuse Treatment, Medication Management, Child and Adolescent Services, Group Therapy",False,2020,Suburban,11,20.5,7,False
FAC202000332,NM,Outpatient Clinic,3162.0,103.0,148.0,"Child and Adolescent Services, Case Management, Individual Therapy, Substance Abuse Treatment",True,2020,Urban,2,30.7,4,False
FAC202000333,MN,Psychiatric Hospital,3348.0,68.0,4.0,"Individual Therapy, Child and Adolescent Services, Telehealth Services, Medication Management, Substance Abuse Treatment, Case Management",False,2020,Urban,12,49.2,6,False
FAC202000334,WY,Psychiatric Hospital,230.0,129.0,94.0,"Telehealth Services, Case Management, Substance Abuse Treatment, Medication Management, Child and Adolescent Services",True,2020,Suburban,10,1.8,5,False
FAC202000335,RI,Psychiatric Hospital,3418.0,170.0,296.0,"Substance Abuse Treatment, Telehealth Services, Child and Adolescent Services, Crisis Intervention, Case Management, Individual Therapy",True,2020,Rural,12,20.1,6,False
FAC202000336,ID,Veterans Affairs Medical Center,3828.0,103.0,104.0,Medication Management,False,2020,Rural,3,37.2,1,False
FAC202000337,KS,State Mental Hospital,2577.0,172.0,37.0,"Medication Management, Telehealth Services, Group Therapy, Individual Therapy, Substance Abuse Treatment, Case Management, Child and Adolescent Services",True,2020,Urban,8,15.0,7,False
FAC202000338,UT,Private Practice,423.0,177.0,148.0,"Group Therapy, Case Management, Telehealth Services",True,2020,Suburban,5,2.4,3,False
FAC202000339,NJ,State Mental Hospital,2361.0,30.0,268.0,Crisis Intervention,True,2020,Rural,12,78.7,1,True
FAC202000340,NH,Community Mental Health Center,2577.0,87.0,148.0,"Case Management, Medication Management, Individual Therapy, Substance Abuse Treatment, Group Therapy",False,2020,Rural,9,29.6,5,False
FAC202000341,WI,State Mental Hospital,2577.0,97.0,147.0,Child and Adolescent Services,False,2020,Urban,4,26.6,1,False
FAC202000342,NC,Outpatient Clinic,4449.0,152.0,62.0,"Medication Management, Substance Abuse Treatment, Child and Adolescent Services",False,2020,Suburban,12,29.3,3,False
FAC202000343,DC,School Based Program,3646.0,107.0,164.0,"Group Therapy, Telehealth Services, Crisis Intervention, Substance Abuse Treatment, Individual Therapy, Medication Management",False,2020,Suburban,12,34.1,6,False
FAC202000344,NM,Outpatient Clinic,2577.0,179.0,55.0,"Telehealth Services, Individual Therapy, Medication Management, Group Therapy, Child and Adolescent Services, Substance Abuse Treatment, Case Management",False,2020,Urban,1,14.4,7,False
FAC202000345,NE,Veterans Affairs Medical Center,2446.0,23.0,51.0,"Individual Therapy, Case Management, Telehealth Services",True,2020,Suburban,3,106.3,3,True
FAC202000346,WY,Outpatient Clinic,3155.0,141.0,176.0,"Child and Adolescent Services, Group Therapy, Individual Therapy",True,2020,Suburban,1,22.4,3,False
FAC202000347,WA,Community Mental Health Center,2776.0,141.0,0.0,"Group Therapy, Medication Management, Child and Adolescent Services, Individual Therapy, Crisis Intervention, Case Management",True,2020,Urban,3,19.7,6,False
FAC202000348,WI,Community Mental Health Center,4370.0,29.0,148.0,"Crisis Intervention, Group Therapy, Child and Adolescent Services, Medication Management, Telehealth Services",False,2020,Urban,8,150.7,5,True
FAC202000349,VT,Psychiatric Hospital,90.0,61.0,177.0,"Group Therapy, Crisis Intervention, Substance Abuse Treatment, Medication Management",False,2020,Suburban,5,1.5,4,False
FAC202000350,IN,Outpatient Clinic,2955.0,47.0,91.0,Crisis Intervention,False,2020,Suburban,11,62.9,1,True
FAC202000351,VA,Community Mental Health Center,867.0,79.0,106.0,"Telehealth Services, Medication Management, Child and Adolescent Services, Group Therapy, Crisis Intervention",False,2020,Suburban,9,11.0,5,False
FAC202000352,TN,Psychiatric Hospital,4901.0,16.0,148.0,"Telehealth Services, Substance Abuse Treatment",False,2020,Suburban,8,306.3,2,True
FAC202000353,FL,Outpatient Clinic,2577.0,185.0,157.0,"Individual Therapy, Child and Adolescent Services, Telehealth Services, Group Therapy, Substance Abuse Treatment, Crisis Intervention",False,2020,Suburban,9,13.9,6,False
FAC202000354,TN,Community Mental Health Center,3214.0,103.0,163.0,"Substance Abuse Treatment, Telehealth Services, Individual Therapy, Medication Management",True,2020,Rural,11,31.2,4,False
FAC202000355,KY,Community Mental Health Center,4081.0,126.0,129.0,"Group Therapy, Crisis Intervention, Medication Management, Individual Therapy",True,2020,Rural,6,32.4,4,False
FAC202000356,OK,School Based Program,1171.0,157.0,290.0,"Child and Adolescent Services, Group Therapy, Crisis Intervention, Individual Therapy, Medication Management",True,2020,Suburban,10,7.5,5,False
FAC202000357,NJ,School Based Program,3354.0,122.0,125.0,Child and Adolescent Services,True,2020,Suburban,1,27.5,1,False
FAC202000358,WI,Private Practice,2876.0,54.0,19.0,"Medication Management, Case Management, Individual Therapy, Substance Abuse Treatment, Crisis Intervention",False,2020,Rural,6,53.3,5,True
FAC202000359,MD,Community Mental Health Center,3929.0,110.0,153.0,Medication Management,True,2020,Urban,3,35.7,1,False
FAC202000360,ME,Psychiatric Hospital,408.0,103.0,179.0,"Individual Therapy, Medication Management, Group Therapy, Child and Adolescent Services, Crisis Intervention, Substance Abuse Treatment",False,2020,Suburban,3,4.0,6,False
FAC202000361,IL,Psychiatric Hospital,2577.0,117.0,174.0,"Crisis Intervention, Case Management, Substance Abuse Treatment",True,2020,Urban,10,22.0,3,False
FAC202000362,MO,Private Practice,615.0,194.0,148.0,"Substance Abuse Treatment, Case Management, Child and Adolescent Services, Group Therapy, Medication Management, Individual Therapy",False,2020,Rural,3,3.2,6,False
FAC202000363,VA,Psychiatric Hospital,3316.0,178.0,44.0,"Child and Adolescent Services, Individual Therapy, Case Management, Group Therapy, Telehealth Services, Medication Management",False,2020,Rural,10,18.6,6,False
FAC202000364,OK,Outpatient Clinic,3146.0,137.0,181.0,"Child and Adolescent Services, Medication Management, Crisis Intervention",True,2020,Urban,7,23.0,3,False
FAC202000365,GA,Private Practice,393.0,96.0,152.0,Case Management,False,2020,Rural,5,4.1,1,False
FAC202000366,NH,School Based Program,2577.0,123.0,28.0,"Crisis Intervention, Case Management, Medication Management, Child and Adolescent Services, Substance Abuse Treatment, Group Therapy",True,2020,Suburban,12,21.0,6,False
FAC202000367,MN,Community Mental Health Center,2577.0,123.0,39.0,"Telehealth Services, Case Management, Medication Management, Substance Abuse Treatment, Child and Adolescent Services, Crisis Intervention, Group Therapy",True,2020,Rural,6,21.0,7,False
FAC202000368,MO,Psychiatric Hospital,2437.0,103.0,214.0,"Substance Abuse Treatment, Individual Therapy, Medication Management, Child and Adolescent Services, Group Therapy, Telehealth Services",True,2020,Urban,4,23.7,6,False
FAC202000369,OH,School Based Program,863.0,103.0,15.0,"Telehealth Services, Substance Abuse Treatment",False,2020,Rural,7,8.4,2,False
FAC202000370,GA,Residential Treatment Center,874.0,47.0,148.0,"Individual Therapy, Substance Abuse Treatment, Child and Adolescent Services, Telehealth Services, Group Therapy, Medication Management, Crisis Intervention",False,2020,Suburban,6,18.6,7,False
FAC202000371,MA,Community Mental Health Center,4347.0,28.0,34.0,Substance Abuse Treatment,True,2020,Urban,1,155.2,1,True
FAC202000372,UT,Residential Treatment Center,1810.0,178.0,148.0,Telehealth Services,True,2020,Urban,11,10.2,1,False
FAC202000373,OH,Private Practice,4698.0,171.0,13.0,"Child and Adolescent Services, Telehealth Services, Medication Management, Case Management",False,2020,Rural,5,27.5,4,False
FAC202000374,MD,Veterans Affairs Medical Center,3196.0,98.0,103.0,"Case Management, Child and Adolescent Services, Telehealth Services",False,2020,Rural,3,32.6,3,False
FAC202000375,DC,Private Practice,3088.0,12.0,19.0,"Medication Management, Individual Therapy, Telehealth Services, Crisis Intervention, Group Therapy, Substance Abuse Treatment, Child and Adolescent Services",True,2020,Suburban,7,257.3,7,True
FAC202000376,MI,State Mental Hospital,2577.0,37.0,113.0,"Child and Adolescent Services, Individual Therapy, Substance Abuse Treatment, Crisis Intervention, Medication Management, Group Therapy, Telehealth Services",True,2020,Suburban,10,69.6,7,True
FAC202000377,CO,Community Mental Health Center,2933.0,17.0,148.0,"Group Therapy, Medication Management, Substance Abuse Treatment, Case Management, Individual Therapy, Telehealth Services",False,2020,Suburban,10,172.5,6,True
FAC202000378,IA,State Mental Hospital,1784.0,128.0,93.0,"Crisis Intervention, Case Management, Group Therapy",False,2020,Urban,10,13.9,3,False
FAC202000379,MI,School Based Program,1326.0,103.0,58.0,"Individual Therapy, Medication Management, Telehealth Services, Crisis Intervention, Substance Abuse Treatment, Case Management",False,2020,Suburban,3,12.9,6,False
FAC202000380,ND,State Mental Hospital,2577.0,103.0,203.0,"Medication Management, Telehealth Services",True,2020,Rural,1,25.0,2,False
FAC202000381,TN,School Based Program,1745.0,165.0,219.0,"Substance Abuse Treatment, Medication Management, Telehealth Services, Child and Adolescent Services, Individual Therapy, Crisis Intervention, Case Management",True,2020,Rural,11,10.6,7,False
FAC202000382,NJ,Outpatient Clinic,1199.0,41.0,194.0,"Substance Abuse Treatment, Group Therapy",True,2020,Urban,3,29.2,2,False
FAC202000383,IA,Veterans Affairs Medical Center,2427.0,118.0,148.0,"Individual Therapy, Group Therapy, Crisis Intervention",False,2020,Urban,6,20.6,3,False
FAC202000384,NV,Veterans Affairs Medical Center,4280.0,115.0,140.0,Substance Abuse Treatment,True,2020,Urban,10,37.2,1,False
FAC202000385,NC,Psychiatric Hospital,153.0,139.0,167.0,"Crisis Intervention, Substance Abuse Treatment, Individual Therapy, Child and Adolescent Services, Group Therapy, Medication Management, Telehealth Services",True,2020,Urban,6,1.1,7,False
FAC202000386,MD,Veterans Affairs Medical Center,2666.0,132.0,180.0,Substance Abuse Treatment,True,2020,Rural,11,20.2,1,False
FAC202000387,MA,State Mental Hospital,1950.0,9.0,245.0,"Medication Management, Group Therapy, Crisis Intervention, Child and Adolescent Services, Substance Abuse Treatment, Individual Therapy, Case Management",True,2020,Rural,3,216.7,7,True
FAC202000388,MO,Outpatient Clinic,1931.0,122.0,295.0,"Child and Adolescent Services, Telehealth Services, Group Therapy",True,2020,Rural,12,15.8,3,False
FAC202000389,OR,State Mental Hospital,220.0,103.0,24.0,"Crisis Intervention, Telehealth Services, Substance Abuse Treatment, Group Therapy, Medication Management",False,2020,Rural,9,2.1,5,False
FAC202000390,NE,Psychiatric Hospital,4602.0,103.0,70.0,"Case Management, Group Therapy, Telehealth Services, Medication Management, Individual Therapy, Substance Abuse Treatment",False,2020,Rural,3,44.7,6,False
FAC202000391,NY,State Mental Hospital,2731.0,65.0,214.0,"Substance Abuse Treatment, Medication Management, Group Therapy, Individual Therapy, Telehealth Services",True,2020,Urban,9,42.0,5,False
FAC202000392,RI,State Mental Hospital,1431.0,150.0,148.0,"Telehealth Services, Group Therapy, Medication Management, Child and Adolescent Services, Individual Therapy",False,2020,Rural,3,9.5,5,False
FAC202000393,VA,Veterans Affairs Medical Center,2136.0,172.0,233.0,"Case Management, Individual Therapy, Telehealth Services, Crisis Intervention",False,2020,Suburban,4,12.4,4,False
FAC202000394,IL,Residential Treatment Center,4725.0,165.0,11.0,"Medication Management, Individual Therapy",False,2020,Suburban,9,28.6,2,False
FAC202000395,AK,Outpatient Clinic,3458.0,41.0,257.0,"Crisis Intervention, Telehealth Services, Medication Management, Child and Adolescent Services",False,2020,Suburban,10,84.3,4,True
FAC202000396,MO,Community Mental Health Center,3763.0,87.0,82.0,"Crisis Intervention, Individual Therapy",True,2020,Rural,10,43.3,2,False
FAC202000397,IA,Private Practice,2577.0,43.0,189.0,Substance Abuse Treatment,True,2020,Suburban,3,59.9,1,True
FAC202000398,ID,Veterans Affairs Medical Center,4195.0,58.0,176.0,"Group Therapy, Individual Therapy, Child and Adolescent Services, Substance Abuse Treatment",True,2020,Urban,10,72.3,4,True
FAC202000399,KS,Outpatient Clinic,2508.0,10.0,148.0,"Crisis Intervention, Substance Abuse Treatment, Group Therapy, Medication Management",False,2020,Urban,4,250.8,4,True
FAC202000400,NE,Community Mental Health Center,1747.0,103.0,148.0,"Crisis Intervention, Group Therapy, Child and Adolescent Services, Case Management, Individual Therapy, Substance Abuse Treatment, Medication Management",True,2020,Rural,5,17.0,7,False
FAC202000401,UT,School Based Program,3562.0,80.0,148.0,"Substance Abuse Treatment, Individual Therapy, Telehealth Services",True,2020,Suburban,2,44.5,3,False
FAC202000402,UT,State Mental Hospital,2577.0,70.0,148.0,"Case Management, Crisis Intervention, Medication Management, Substance Abuse Treatment, Telehealth Services, Child and Adolescent Services",True,2020,Urban,10,36.8,6,False
FAC202000403,WY,Community Mental Health Center,3116.0,87.0,11.0,"Medication Management, Group Therapy, Child and Adolescent Services, Individual Therapy, Crisis Intervention, Case Management",True,2020,Rural,5,35.8,6,False
FAC202000404,IN,Psychiatric Hospital,818.0,119.0,160.0,"Child and Adolescent Services, Crisis Intervention",False,2020,Urban,6,6.9,2,False
FAC202000405,UT,Private Practice,1833.0,105.0,160.0,"Crisis Intervention, Telehealth Services, Group Therapy, Substance Abuse Treatment",True,2020,Urban,7,17.5,4,False
FAC202000406,WV,School Based Program,2311.0,103.0,148.0,"Case Management, Group Therapy, Medication Management, Substance Abuse Treatment, Individual Therapy, Crisis Intervention",False,2020,Suburban,10,22.4,6,False
FAC202000407,NH,State Mental Hospital,1049.0,69.0,31.0,"Medication Management, Substance Abuse Treatment, Crisis Intervention",True,2020,Urban,10,15.2,3,False
FAC202000408,FL,Private Practice,2577.0,91.0,263.0,"Group Therapy, Substance Abuse Treatment, Individual Therapy, Crisis Intervention, Child and Adolescent Services, Case Management",True,2020,Rural,7,28.3,6,False
FAC202000409,AL,School Based Program,2577.0,144.0,176.0,"Medication Management, Case Management, Crisis Intervention",True,2020,Urban,8,17.9,3,False
FAC202000410,VA,Residential Treatment Center,330.0,103.0,176.0,"Group Therapy, Individual Therapy, Substance Abuse Treatment, Medication Management",True,2020,Suburban,9,3.2,4,False
FAC202000411,GA,School Based Program,1787.0,183.0,148.0,"Group Therapy, Substance Abuse Treatment, Medication Management, Case Management, Individual Therapy",True,2020,Suburban,11,9.8,5,False
FAC202000412,ME,Residential Treatment Center,2577.0,114.0,217.0,"Medication Management, Telehealth Services, Group Therapy, Substance Abuse Treatment, Individual Therapy",False,2020,Suburban,12,22.6,5,False
FAC202000413,CO,Psychiatric Hospital,3708.0,34.0,148.0,"Individual Therapy, Child and Adolescent Services",False,2020,Urban,11,109.1,2,True
FAC202000414,MT,Veterans Affairs Medical Center,661.0,39.0,25.0,"Medication Management, Substance Abuse Treatment, Group Therapy, Case Management",False,2020,Rural,1,16.9,4,False
FAC202000415,SC,Outpatient Clinic,1207.0,180.0,66.0,"Group Therapy, Individual Therapy, Telehealth Services",False,2020,Rural,10,6.7,3,False
FAC202000416,OR,Veterans Affairs Medical Center,1284.0,64.0,215.0,"Group Therapy, Case Management, Crisis Intervention, Telehealth Services, Individual Therapy, Medication Management",True,2020,Rural,6,20.1,6,False
FAC202000417,TN,Veterans Affairs Medical Center,4101.0,108.0,148.0,"Group Therapy, Case Management, Crisis Intervention, Substance Abuse Treatment",True,2020,Rural,2,38.0,4,False
FAC202000418,DC,Psychiatric Hospital,727.0,194.0,94.0,"Group Therapy, Medication Management, Case Management",False,2020,Rural,6,3.7,3,False
FAC202000419,HI,Private Practice,3745.0,15.0,148.0,"Case Management, Substance Abuse Treatment",False,2020,Suburban,2,249.7,2,True
FAC202000420,ME,Community Mental Health Center,215.0,194.0,148.0,Child and Adolescent Services,True,2020,Rural,2,1.1,1,False
FAC202000421,OR,Outpatient Clinic,2599.0,44.0,171.0,Medication Management,False,2020,Urban,12,59.1,1,True
FAC202000422,NJ,Veterans Affairs Medical Center,2577.0,165.0,268.0,"Telehealth Services, Crisis Intervention, Substance Abuse Treatment, Medication Management, Child and Adolescent Services, Case Management",False,2020,Suburban,5,15.6,6,False
FAC202000423,MO,School Based Program,2236.0,48.0,148.0,"Child and Adolescent Services, Group Therapy, Medication Management, Substance Abuse Treatment, Individual Therapy, Case Management",False,2020,Urban,4,46.6,6,False
FAC202000424,CO,Residential Treatment Center,4823.0,94.0,72.0,"Group Therapy, Telehealth Services, Medication Management, Case Management, Substance Abuse Treatment, Child and Adolescent Services",False,2020,Urban,8,51.3,6,True
FAC202000425,FL,Community Mental Health Center,2290.0,18.0,117.0,"Crisis Intervention, Medication Management, Child and Adolescent Services, Group Therapy, Substance Abuse Treatment",True,2020,Urban,4,127.2,5,True
FAC202000426,IA,Veterans Affairs Medical Center,1785.0,191.0,4.0,"Substance Abuse Treatment, Group Therapy, Case Management, Medication Management, Individual Therapy, Child and Adolescent Services, Telehealth Services",False,2020,Rural,7,9.3,7,False
FAC202000427,NE,Outpatient Clinic,2717.0,104.0,71.0,"Telehealth Services, Child and Adolescent Services, Case Management, Individual Therapy",False,2020,Urban,9,26.1,4,False
FAC202000428,CA,School Based Program,2397.0,58.0,223.0,"Group Therapy, Case Management",False,2020,Rural,7,41.3,2,False
FAC202000429,WV,Psychiatric Hospital,2400.0,103.0,260.0,"Case Management, Individual Therapy, Crisis Intervention, Medication Management, Telehealth Services, Group Therapy, Substance Abuse Treatment",True,2020,Suburban,2,23.3,7,False
FAC202000430,SD,Psychiatric Hospital,2577.0,128.0,148.0,Substance Abuse Treatment,True,2020,Rural,11,20.1,1,False
FAC202000431,WI,Veterans Affairs Medical Center,108.0,55.0,148.0,"Child and Adolescent Services, Medication Management, Group Therapy, Case Management, Crisis Intervention",False,2020,Suburban,6,2.0,5,False
FAC202000432,WV,State Mental Hospital,1530.0,10.0,148.0,"Individual Therapy, Case Management, Crisis Intervention, Medication Management, Group Therapy",False,2020,Rural,4,153.0,5,True
FAC202000433,MI,School Based Program,4216.0,127.0,89.0,Telehealth Services,True,2020,Suburban,2,33.2,1,False
FAC202000434,MS,State Mental Hospital,729.0,168.0,10.0,"Crisis Intervention, Substance Abuse Treatment",True,2020,Suburban,10,4.3,2,False
FAC202000435,MA,Outpatient Clinic,2945.0,131.0,98.0,Group Therapy,False,2020,Urban,5,22.5,1,False
FAC202000436,GA,Psychiatric Hospital,588.0,103.0,234.0,"Crisis Intervention, Child and Adolescent Services, Medication Management, Telehealth Services, Individual Therapy, Group Therapy",True,2020,Suburban,2,5.7,6,False
FAC202000437,AR,State Mental Hospital,537.0,102.0,278.0,"Child and Adolescent Services, Medication Management, Telehealth Services, Case Management, Group Therapy, Individual Therapy, Crisis Intervention",False,2020,Urban,11,5.3,7,False
FAC202000438,ND,State Mental Hospital,4078.0,130.0,81.0,"Group Therapy, Telehealth Services, Medication Management, Substance Abuse Treatment, Crisis Intervention, Child and Adolescent Services",False,2020,Rural,7,31.4,6,False
FAC202000439,GA,Community Mental Health Center,1472.0,141.0,148.0,"Individual Therapy, Medication Management, Crisis Intervention",False,2020,Suburban,9,10.4,3,False
FAC202000440,CO,Outpatient Clinic,2236.0,114.0,148.0,"Child and Adolescent Services, Group Therapy, Telehealth Services, Crisis Intervention, Medication Management, Individual Therapy, Substance Abuse Treatment",False,2020,Suburban,7,19.6,7,False
FAC202000441,UT,Community Mental Health Center,2577.0,97.0,141.0,Child and Adolescent Services,True,2020,Suburban,8,26.6,1,False
FAC202000442,IA,Psychiatric Hospital,2422.0,166.0,179.0,"Individual Therapy, Substance Abuse Treatment",True,2020,Urban,11,14.6,2,False
FAC202000443,NY,School Based Program,2577.0,131.0,107.0,"Group Therapy, Case Management, Child and Adolescent Services",True,2020,Suburban,7,19.7,3,False
FAC202000444,AL,Veterans Affairs Medical Center,2306.0,99.0,299.0,"Crisis Intervention, Medication Management",False,2020,Suburban,5,23.3,2,False
FAC202000445,WI,State Mental Hospital,1502.0,131.0,148.0,Medication Management,False,2020,Rural,3,11.5,1,False
FAC202000446,SD,State Mental Hospital,2616.0,36.0,152.0,"Child and Adolescent Services, Individual Therapy, Telehealth Services",False,2020,Rural,6,72.7,3,True
FAC202000447,SD,Residential Treatment Center,3147.0,119.0,288.0,Group Therapy,True,2020,Rural,11,26.4,1,False
FAC202000448,MD,Community Mental Health Center,4055.0,86.0,224.0,"Child and Adolescent Services, Individual Therapy",True,2020,Rural,4,47.2,2,False
FAC202000449,DE,Residential Treatment Center,2686.0,109.0,284.0,"Child and Adolescent Services, Crisis Intervention, Individual Therapy, Telehealth Services, Medication Management",True,2020,Rural,4,24.6,5,False
FAC202000450,MI,Residential Treatment Center,2323.0,50.0,148.0,Medication Management,False,2020,Rural,1,46.5,1,False
FAC202000451,AR,Outpatient Clinic,2577.0,103.0,148.0,"Medication Management, Substance Abuse Treatment, Crisis Intervention",False,2020,Rural,9,25.0,3,False
FAC202000452,VA,Psychiatric Hospital,3021.0,104.0,229.0,Group Therapy,True,2020,Rural,1,29.0,1,False
FAC202000453,ME,State Mental Hospital,3482.0,126.0,185.0,"Telehealth Services, Child and Adolescent Services, Medication Management, Substance Abuse Treatment",False,2020,Rural,11,27.6,4,False
FAC202000454,NC,Private Practice,4250.0,85.0,23.0,"Crisis Intervention, Telehealth Services, Case Management",False,2020,Suburban,8,50.0,3,False
FAC202000455,ID,School Based Program,4731.0,103.0,129.0,"Case Management, Individual Therapy, Child and Adolescent Services, Crisis Intervention, Telehealth Services, Medication Management, Group Therapy",True,2020,Urban,2,45.9,7,False
FAC202000456,SD,State Mental Hospital,2577.0,190.0,57.0,"Substance Abuse Treatment, Individual Therapy, Crisis Intervention, Child and Adolescent Services, Telehealth Services, Medication Management",True,2020,Urban,8,13.6,6,False
FAC202000457,NY,Residential Treatment Center,2021.0,154.0,187.0,"Case Management, Crisis Intervention, Individual Therapy",False,2020,Suburban,2,13.1,3,False
FAC202000458,AZ,Veterans Affairs Medical Center,2577.0,75.0,148.0,"Case Management, Telehealth Services, Child and Adolescent Services, Medication Management, Group Therapy, Crisis Intervention",False,2020,Rural,8,34.4,6,False
FAC202000459,WV,Residential Treatment Center,2077.0,66.0,101.0,"Group Therapy, Individual Therapy, Substance Abuse Treatment, Crisis Intervention, Child and Adolescent Services, Case Management, Medication Management",False,2020,Suburban,1,31.5,7,False
FAC202000460,AZ,Outpatient Clinic,4509.0,119.0,125.0,Medication Management,False,2020,Rural,1,37.9,1,False
FAC202000461,AK,Psychiatric Hospital,4813.0,30.0,148.0,"Substance Abuse Treatment, Medication Management, Crisis Intervention, Group Therapy, Individual Therapy",False,2020,Rural,1,160.4,5,True
FAC202000462,AR,Outpatient Clinic,1901.0,24.0,210.0,"Crisis Intervention, Substance Abuse Treatment, Medication Management, Group Therapy, Individual Therapy, Case Management",True,2020,Urban,11,79.2,6,True
FAC202000463,HI,Psychiatric Hospital,326.0,68.0,184.0,Child and Adolescent Services,False,2020,Urban,8,4.8,1,False
FAC202000464,NY,Community Mental Health Center,4253.0,67.0,244.0,"Medication Management, Group Therapy, Crisis Intervention, Substance Abuse Treatment, Case Management",True,2020,Urban,2,63.5,5,True
FAC202000465,MA,Community Mental Health Center,2517.0,22.0,148.0,"Crisis Intervention, Medication Management, Child and Adolescent Services, Individual Therapy",False,2020,Rural,12,114.4,4,True
FAC202000466,NM,School Based Program,2577.0,103.0,165.0,"Child and Adolescent Services, Telehealth Services, Case Management, Individual Therapy",True,2020,Suburban,4,25.0,4,False
FAC202000467,MS,School Based Program,1318.0,15.0,273.0,"Medication Management, Telehealth Services, Substance Abuse Treatment, Individual Therapy",True,2020,Urban,6,87.9,4,True
FAC202000468,AZ,Psychiatric Hospital,425.0,103.0,25.0,"Crisis Intervention, Case Management, Individual Therapy",False,2020,Urban,9,4.1,3,False
FAC202000469,NV,State Mental Hospital,4857.0,146.0,249.0,"Group Therapy, Medication Management, Substance Abuse Treatment, Case Management, Crisis Intervention, Child and Adolescent Services, Individual Therapy",False,2020,Rural,3,33.3,7,False
FAC202000470,AL,Community Mental Health Center,4538.0,61.0,148.0,"Medication Management, Substance Abuse Treatment",False,2020,Suburban,5,74.4,2,True
FAC202000471,IL,Private Practice,337.0,33.0,52.0,"Crisis Intervention, Medication Management, Substance Abuse Treatment",False,2020,Urban,12,10.2,3,False
FAC202000472,IA,School Based Program,1466.0,103.0,118.0,"Child and Adolescent Services, Individual Therapy",True,2020,Suburban,2,14.2,2,False
FAC202000473,AL,Community Mental Health Center,2577.0,68.0,102.0,"Case Management, Medication Management, Substance Abuse Treatment",True,2020,Rural,9,37.9,3,False
FAC202000474,MT,Residential Treatment Center,1090.0,162.0,76.0,"Substance Abuse Treatment, Telehealth Services",True,2020,Urban,10,6.7,2,False
FAC202000475,NJ,Residential Treatment Center,2148.0,19.0,148.0,Group Therapy,False,2020,Suburban,1,113.1,1,True
FAC202000476,MN,School Based Program,3160.0,18.0,201.0,"Crisis Intervention, Telehealth Services, Substance Abuse Treatment, Medication Management",True,2020,Urban,8,175.6,4,True
FAC202000477,TN,Community Mental Health Center,2577.0,145.0,197.0,"Crisis Intervention, Individual Therapy, Group Therapy, Medication Management, Child and Adolescent Services",False,2020,Rural,9,17.8,5,False
FAC202000478,KY,State Mental Hospital,1077.0,159.0,148.0,"Group Therapy, Substance Abuse Treatment, Crisis Intervention",False,2020,Urban,4,6.8,3,False
FAC202000479,WV,Psychiatric Hospital,2237.0,158.0,183.0,"Child and Adolescent Services, Group Therapy",True,2020,Rural,10,14.2,2,False
FAC202000480,IL,Outpatient Clinic,2577.0,126.0,230.0,Substance Abuse Treatment,False,2020,Rural,11,20.5,1,False
FAC202000481,WY,Residential Treatment Center,287.0,120.0,148.0,"Crisis Intervention, Child and Adolescent Services, Case Management, Individual Therapy, Substance Abuse Treatment, Group Therapy",False,2020,Rural,2,2.4,6,False
FAC202000482,WV,Residential Treatment Center,4605.0,162.0,157.0,"Telehealth Services, Individual Therapy",True,2020,Rural,2,28.4,2,False
FAC202000483,WI,Veterans Affairs Medical Center,3170.0,164.0,212.0,"Substance Abuse Treatment, Group Therapy, Individual Therapy, Medication Management, Case Management, Telehealth Services",False,2020,Rural,3,19.3,6,False
FAC202000484,MI,Community Mental Health Center,1169.0,83.0,258.0,"Child and Adolescent Services, Case Management, Crisis Intervention, Substance Abuse Treatment",True,2020,Urban,8,14.1,4,False
FAC202000485,NE,Veterans Affairs Medical Center,2577.0,10.0,148.0,"Medication Management, Substance Abuse Treatment",True,2020,Urban,4,257.7,2,True
FAC202000486,CO,State Mental Hospital,545.0,18.0,171.0,Child and Adolescent Services,True,2020,Suburban,4,30.3,1,False
FAC202000487,MD,Community Mental Health Center,2577.0,40.0,88.0,Telehealth Services,True,2020,Suburban,11,64.4,1,True
FAC202000488,MO,Community Mental Health Center,4417.0,46.0,238.0,Crisis Intervention,True,2020,Suburban,11,96.0,1,True
FAC202000489,VA,Veterans Affairs Medical Center,3540.0,6.0,172.0,"Individual Therapy, Case Management, Telehealth Services, Group Therapy, Medication Management, Crisis Intervention",False,2020,Suburban,8,590.0,6,True
FAC202000490,LA,Private Practice,3168.0,135.0,148.0,"Child and Adolescent Services, Case Management",False,2020,Suburban,3,23.5,2,False
FAC202000491,IN,State Mental Hospital,3544.0,103.0,186.0,Substance Abuse Treatment,False,2020,Urban,8,34.4,1,False
FAC202000492,KS,Residential Treatment Center,1172.0,91.0,148.0,Individual Therapy,True,2020,Rural,11,12.9,1,False
FAC202000493,FL,State Mental Hospital,2577.0,14.0,5.0,"Substance Abuse Treatment, Group Therapy, Telehealth Services, Crisis Intervention, Case Management",False,2020,Rural,4,184.1,5,True
FAC202000494,IA,State Mental Hospital,2567.0,100.0,241.0,"Medication Management, Individual Therapy, Telehealth Services, Substance Abuse Treatment, Case Management, Child and Adolescent Services, Group Therapy",True,2020,Urban,8,25.7,7,False
