facility_id,state,facility_type,patients_served,staff_count,bed_count,services,accepts_insurance,year,urban_rural,operating_months,patients_per_staff,num_services,is_overburdened
FAC202200321,IA,Veterans Affairs Medical Center,2488.0,70.0,177.0,"Individual Therapy, Case Management, Child and Adolescent Services, Telehealth Services, Medication Management, Crisis Intervention, Substance Abuse Treatment",True,2022,Rural,1,35.5,7,False
FAC202200322,TX,Community Mental Health Center,2500.0,92.0,1.0,"Crisis Intervention, Group Therapy, Case Management, Substance Abuse Treatment, Telehealth Services, Individual Therapy",False,2022,Rural,12,27.2,6,False
FAC202200323,VA,School Based Program,531.0,128.0,276.0,"Medication Management, Individual Therapy, Child and Adolescent Services, Group Therapy, Substance Abuse Treatment, Case Management",True,2022,Rural,4,4.1,6,False
FAC202200324,OK,Veterans Affairs Medical Center,2500.0,158.0,234.0,Group Therapy,True,2022,Rural,5,15.8,1,False
FAC202200325,IA,State Mental Hospital,4211.0,100.0,139.0,"Telehealth Services, Case Management",False,2022,Urban,8,42.1,2,False
FAC202200326,CA,Veterans Affairs Medical Center,3167.0,44.0,37.0,Telehealth Services,True,2022,Suburban,8,72.0,1,True
FAC202200327,SD,School Based Program,1852.0,99.0,109.0,"Crisis Intervention, Substance Abuse Treatment, Medication Management, Telehealth Services",True,2022,Suburban,4,18.7,4,False
FAC202200328,CA,School Based Program,2625.0,28.0,257.0,"Case Management, Individual Therapy, Crisis Intervention, Substance Abuse Treatment, Telehealth Services, Child and Adolescent Services, Group Therapy",False,2022,Rural,12,93.8,7,True
FAC202200329,MN,Private Practice,2444.0,111.0,179.0,"Medication Management, Substance Abuse Treatment, Group Therapy",True,2022,Rural,4,22.0,3,False
FAC202200330,KY,Residential Treatment Center,2255.0,119.0,152.0,"Medication Management, Substance Abuse Treatment, Crisis Intervention, Case Management",False,2022,Suburban,10,18.9,4,False
FAC202200331,NH,Private Practice,4703.0,191.0,123.0,"Case Management, Telehealth Services, Individual Therapy, Crisis Intervention, Substance Abuse Treatment, Medication Management",True,2022,Suburban,4,24.6,6,False
FAC202200332,MA,Psychiatric Hospital,1308.0,144.0,165.0,"Case Management, Group Therapy, Child and Adolescent Services, Telehealth Services, Substance Abuse Treatment",True,2022,Urban,4,9.1,5,False
FAC202200333,MA,Veterans Affairs Medical Center,1348.0,91.0,152.0,"Child and Adolescent Services, Group Therapy, Crisis Intervention",True,2022,Suburban,11,14.8,3,False
FAC202200334,MI,State Mental Hospital,2500.0,52.0,155.0,"Crisis Intervention, Medication Management, Substance Abuse Treatment, Telehealth Services, Case Management",True,2022,Urban,10,48.1,5,False
FAC202200335,WV,Residential Treatment Center,970.0,177.0,152.0,Crisis Intervention,False,2022,Rural,7,5.5,1,False
FAC202200336,IL,School Based Program,3856.0,100.0,180.0,"Medication Management, Substance Abuse Treatment, Child and Adolescent Services, Group Therapy, Telehealth Services, Case Management",False,2022,Urban,1,38.6,6,False
FAC202200337,CO,Residential Treatment Center,1955.0,183.0,291.0,"Individual Therapy, Telehealth Services, Substance Abuse Treatment, Group Therapy",False,2022,Rural,9,10.7,4,False
FAC202200338,NM,Residential Treatment Center,2500.0,100.0,199.0,"Substance Abuse Treatment, Group Therapy, Telehealth Services, Individual Therapy",True,2022,Suburban,2,25.0,4,False
FAC202200339,AR,Veterans Affairs Medical Center,1768.0,74.0,31.0,"Substance Abuse Treatment, Group Therapy, Crisis Intervention, Case Management, Telehealth Services, Individual Therapy",True,2022,Suburban,7,23.9,6,False
FAC202200340,AL,Outpatient Clinic,4255.0,25.0,213.0,"Crisis Intervention, Medication Management, Case Management, Substance Abuse Treatment, Telehealth Services, Individual Therapy, Group Therapy",False,2022,Rural,8,170.2,7,True
FAC202200341,OH,Private Practice,2500.0,100.0,152.0,"Crisis Intervention, Child and Adolescent Services, Telehealth Services",False,2022,Suburban,1,25.0,3,False
FAC202200342,RI,Veterans Affairs Medical Center,680.0,8.0,152.0,"Crisis Intervention, Substance Abuse Treatment, Child and Adolescent Services, Telehealth Services, Individual Therapy",False,2022,Rural,1,85.0,5,True
FAC202200343,SC,Community Mental Health Center,2989.0,143.0,206.0,"Case Management, Crisis Intervention, Child and Adolescent Services",True,2022,Rural,7,20.9,3,False
FAC202200344,NV,Veterans Affairs Medical Center,2386.0,154.0,50.0,"Child and Adolescent Services, Group Therapy, Individual Therapy",True,2022,Rural,9,15.5,3,False
FAC202200345,IA,Residential Treatment Center,4132.0,148.0,251.0,"Group Therapy, Crisis Intervention",False,2022,Urban,8,27.9,2,False
FAC202200346,FL,State Mental Hospital,2162.0,134.0,152.0,"Telehealth Services, Individual Therapy, Crisis Intervention, Medication Management, Substance Abuse Treatment",True,2022,Suburban,3,16.1,5,False
FAC202200347,AZ,State Mental Hospital,4158.0,41.0,94.0,"Crisis Intervention, Case Management, Substance Abuse Treatment, Medication Management, Child and Adolescent Services, Individual Therapy",True,2022,Suburban,4,101.4,6,True
FAC202200348,AZ,Community Mental Health Center,1858.0,48.0,132.0,"Crisis Intervention, Group Therapy, Individual Therapy, Medication Management, Telehealth Services",True,2022,Rural,9,38.7,5,False
FAC202200349,NE,Psychiatric Hospital,2457.0,195.0,7.0,"Telehealth Services, Case Management, Crisis Intervention, Medication Management, Group Therapy, Individual Therapy",True,2022,Rural,3,12.6,6,False
FAC202200350,NM,Private Practice,1911.0,54.0,152.0,Telehealth Services,True,2022,Urban,4,35.4,1,False
FAC202200351,GA,Veterans Affairs Medical Center,1370.0,20.0,152.0,"Crisis Intervention, Substance Abuse Treatment, Medication Management, Child and Adolescent Services, Group Therapy, Individual Therapy",True,2022,Urban,4,68.5,6,True
FAC202200352,IA,Residential Treatment Center,2967.0,109.0,299.0,"Individual Therapy, Substance Abuse Treatment, Child and Adolescent Services, Case Management, Group Therapy, Telehealth Services, Medication Management",False,2022,Urban,11,27.2,7,False
FAC202200353,WI,Residential Treatment Center,3332.0,54.0,152.0,Crisis Intervention,True,2022,Suburban,4,61.7,1,True
FAC202200354,DC,Outpatient Clinic,4167.0,80.0,147.0,"Case Management, Substance Abuse Treatment, Medication Management",False,2022,Suburban,5,52.1,3,True
FAC202200355,KY,Psychiatric Hospital,2096.0,119.0,104.0,"Case Management, Medication Management, Individual Therapy",False,2022,Suburban,7,17.6,3,False
FAC202200356,KS,School Based Program,2243.0,47.0,223.0,"Telehealth Services, Case Management, Medication Management, Individual Therapy, Child and Adolescent Services, Group Therapy",False,2022,Urban,3,47.7,6,False
FAC202200357,MA,Psychiatric Hospital,1610.0,68.0,152.0,"Substance Abuse Treatment, Child and Adolescent Services",True,2022,Suburban,8,23.7,2,False
FAC202200358,NM,Psychiatric Hospital,2500.0,100.0,90.0,"Group Therapy, Child and Adolescent Services",False,2022,Suburban,8,25.0,2,False
FAC202200359,KS,School Based Program,3659.0,56.0,152.0,"Child and Adolescent Services, Crisis Intervention",False,2022,Rural,6,65.3,2,True
FAC202200360,MA,State Mental Hospital,3514.0,166.0,230.0,"Telehealth Services, Individual Therapy, Crisis Intervention, Case Management, Medication Management",False,2022,Rural,7,21.2,5,False
FAC202200361,NV,Outpatient Clinic,2500.0,112.0,160.0,"Crisis Intervention, Individual Therapy, Case Management",False,2022,Urban,3,22.3,3,False
FAC202200362,MA,Community Mental Health Center,4898.0,39.0,209.0,"Medication Management, Individual Therapy, Substance Abuse Treatment, Telehealth Services, Case Management",True,2022,Rural,1,125.6,5,True
FAC202200363,DE,Outpatient Clinic,1076.0,55.0,148.0,"Case Management, Group Therapy, Individual Therapy",True,2022,Urban,7,19.6,3,False
FAC202200364,PA,School Based Program,2828.0,89.0,152.0,Substance Abuse Treatment,True,2022,Rural,3,31.8,1,False
FAC202200365,MD,Outpatient Clinic,4355.0,11.0,138.0,"Child and Adolescent Services, Case Management, Medication Management, Telehealth Services, Substance Abuse Treatment, Crisis Intervention, Individual Therapy",False,2022,Urban,9,395.9,7,True
FAC202200366,NV,Outpatient Clinic,2500.0,13.0,79.0,"Telehealth Services, Substance Abuse Treatment, Crisis Intervention, Case Management",True,2022,Rural,7,192.3,4,True
FAC202200367,AK,School Based Program,4505.0,154.0,54.0,"Substance Abuse Treatment, Crisis Intervention, Group Therapy, Medication Management, Telehealth Services, Case Management",True,2022,Rural,2,29.3,6,False
FAC202200368,OR,State Mental Hospital,2348.0,59.0,242.0,"Individual Therapy, Child and Adolescent Services, Case Management, Group Therapy",True,2022,Rural,3,39.8,4,False
FAC202200369,IL,Psychiatric Hospital,2500.0,111.0,266.0,Medication Management,False,2022,Rural,11,22.5,1,False
FAC202200370,IL,Private Practice,2624.0,180.0,152.0,"Medication Management, Individual Therapy",False,2022,Suburban,5,14.6,2,False
FAC202200371,KY,Psychiatric Hospital,3571.0,178.0,287.0,Case Management,True,2022,Suburban,2,20.1,1,False
FAC202200372,CO,Private Practice,2998.0,143.0,55.0,"Group Therapy, Child and Adolescent Services, Substance Abuse Treatment",True,2022,Rural,4,21.0,3,False
FAC202200373,VT,Psychiatric Hospital,3773.0,128.0,292.0,"Telehealth Services, Crisis Intervention, Child and Adolescent Services, Case Management",False,2022,Urban,3,29.5,4,False
FAC202200374,ME,Veterans Affairs Medical Center,1519.0,91.0,207.0,"Substance Abuse Treatment, Case Management",False,2022,Urban,11,16.7,2,False
FAC202200375,IN,State Mental Hospital,4250.0,149.0,116.0,Medication Management,True,2022,Urban,7,28.5,1,False
FAC202200376,RI,Community Mental Health Center,162.0,49.0,254.0,Crisis Intervention,False,2022,Rural,5,3.3,1,False
FAC202200377,MS,Psychiatric Hospital,4901.0,119.0,112.0,"Telehealth Services, Crisis Intervention, Medication Management, Substance Abuse Treatment, Child and Adolescent Services, Group Therapy",True,2022,Suburban,10,41.2,6,False
FAC202200378,PA,Outpatient Clinic,875.0,104.0,165.0,"Substance Abuse Treatment, Group Therapy",False,2022,Urban,9,8.4,2,False
FAC202200379,IL,Residential Treatment Center,2601.0,100.0,152.0,"Crisis Intervention, Telehealth Services",False,2022,Urban,6,26.0,2,False
FAC202200380,NM,Psychiatric Hospital,4354.0,97.0,152.0,Telehealth Services,False,2022,Suburban,9,44.9,1,False
FAC202200381,IL,Community Mental Health Center,956.0,102.0,152.0,Medication Management,False,2022,Suburban,10,9.4,1,False
FAC202200382,CO,Outpatient Clinic,496.0,137.0,287.0,Substance Abuse Treatment,False,2022,Urban,3,3.6,1,False
FAC202200383,ID,Residential Treatment Center,4350.0,89.0,90.0,"Child and Adolescent Services, Crisis Intervention, Individual Therapy",False,2022,Rural,10,48.9,3,False
FAC202200384,TN,Outpatient Clinic,3905.0,151.0,186.0,"Crisis Intervention, Child and Adolescent Services, Medication Management, Substance Abuse Treatment, Group Therapy, Individual Therapy, Case Management",True,2022,Rural,1,25.9,7,False
FAC202200385,NC,Residential Treatment Center,2594.0,91.0,31.0,Substance Abuse Treatment,True,2022,Urban,11,28.5,1,False
FAC202200386,TX,School Based Program,2369.0,29.0,34.0,"Individual Therapy, Medication Management, Crisis Intervention, Case Management, Substance Abuse Treatment, Child and Adolescent Services, Telehealth Services",True,2022,Urban,4,81.7,7,True
FAC202200387,MN,Community Mental Health Center,2748.0,168.0,47.0,"Case Management, Telehealth Services, Child and Adolescent Services, Substance Abuse Treatment",True,2022,Suburban,8,16.4,4,False
FAC202200388,VT,Community Mental Health Center,2500.0,61.0,251.0,"Case Management, Telehealth Services, Child and Adolescent Services",True,2022,Suburban,2,41.0,3,False
FAC202200389,GA,Veterans Affairs Medical Center,889.0,100.0,185.0,"Crisis Intervention, Child and Adolescent Services, Case Management, Medication Management, Substance Abuse Treatment",False,2022,Urban,11,8.9,5,False
FAC202200390,CO,Psychiatric Hospital,191.0,71.0,103.0,"Case Management, Substance Abuse Treatment, Child and Adolescent Services, Crisis Intervention, Medication Management",False,2022,Suburban,9,2.7,5,False
FAC202200391,SD,Psychiatric Hospital,592.0,122.0,286.0,"Group Therapy, Case Management",False,2022,Rural,1,4.9,2,False
FAC202200392,ID,Outpatient Clinic,527.0,59.0,82.0,"Case Management, Medication Management, Individual Therapy, Crisis Intervention, Child and Adolescent Services, Substance Abuse Treatment",False,2022,Suburban,12,8.9,6,False
FAC202200393,WA,Private Practice,2500.0,86.0,152.0,Telehealth Services,False,2022,Rural,1,29.1,1,False
FAC202200394,AL,Community Mental Health Center,3309.0,133.0,152.0,"Substance Abuse Treatment, Telehealth Services, Case Management, Child and Adolescent Services, Group Therapy, Crisis Intervention, Medication Management",True,2022,Rural,5,24.9,7,False
FAC202200395,MN,Outpatient Clinic,2378.0,181.0,0.0,"Child and Adolescent Services, Substance Abuse Treatment, Telehealth Services, Medication Management, Case Management, Group Therapy",True,2022,Rural,12,13.1,6,False
FAC202200396,KS,School Based Program,4666.0,166.0,152.0,Case Management,True,2022,Suburban,3,28.1,1,False
FAC202200397,LA,School Based Program,3949.0,161.0,152.0,Crisis Intervention,True,2022,Rural,6,24.5,1,False
FAC202200398,AZ,Veterans Affairs Medical Center,1781.0,127.0,117.0,"Medication Management, Individual Therapy, Case Management",False,2022,Suburban,6,14.0,3,False
FAC202200399,GA,State Mental Hospital,2500.0,142.0,288.0,Case Management,False,2022,Rural,9,17.6,1,False
FAC202200400,AZ,Veterans Affairs Medical Center,2324.0,172.0,217.0,"Child and Adolescent Services, Crisis Intervention",False,2022,Rural,7,13.5,2,False
FAC202200401,UT,School Based Program,2528.0,74.0,96.0,Medication Management,True,2022,Suburban,11,34.2,1,False
FAC202200402,OK,Veterans Affairs Medical Center,2500.0,34.0,219.0,"Telehealth Services, Crisis Intervention, Medication Management, Child and Adolescent Services, Substance Abuse Treatment, Individual Therapy",False,2022,Suburban,1,73.5,6,True
FAC202200403,IA,Residential Treatment Center,2266.0,166.0,152.0,"Medication Management, Group Therapy",True,2022,Suburban,4,13.7,2,False
FAC202200404,DE,Residential Treatment Center,4183.0,89.0,108.0,"Telehealth Services, Medication Management, Child and Adolescent Services",False,2022,Suburban,9,47.0,3,False
FAC202200405,NV,Psychiatric Hospital,4117.0,99.0,127.0,"Individual Therapy, Substance Abuse Treatment, Crisis Intervention, Telehealth Services, Group Therapy, Child and Adolescent Services, Case Management",False,2022,Urban,11,41.6,7,False
FAC202200406,AZ,Community Mental Health Center,3633.0,27.0,55.0,"Medication Management, Child and Adolescent Services, Substance Abuse Treatment, Case Management, Group Therapy, Telehealth Services, Individual Therapy",True,2022,Urban,9,134.6,7,True
FAC202200407,RI,School Based Program,2450.0,49.0,152.0,"Child and Adolescent Services, Crisis Intervention, Individual Therapy, Group Therapy, Case Management",False,2022,Urban,5,50.0,5,False
FAC202200408,FL,School Based Program,4293.0,44.0,152.0,"Medication Management, Individual Therapy, Crisis Intervention",False,2022,Urban,5,97.6,3,True
FAC202200409,NV,Community Mental Health Center,2127.0,151.0,167.0,Child and Adolescent Services,True,2022,Urban,8,14.1,1,False
FAC202200410,VA,State Mental Hospital,693.0,177.0,220.0,"Child and Adolescent Services, Medication Management, Substance Abuse Treatment, Telehealth Services",False,2022,Suburban,2,3.9,4,False
FAC202200411,MA,Private Practice,4150.0,183.0,80.0,"Telehealth Services, Child and Adolescent Services, Case Management, Crisis Intervention",False,2022,Rural,7,22.7,4,False
FAC202200412,MI,Community Mental Health Center,2500.0,68.0,172.0,"Substance Abuse Treatment, Child and Adolescent Services, Case Management, Crisis Intervention, Medication Management, Telehealth Services, Individual Therapy",True,2022,Urban,4,36.8,7,False
FAC202200413,PA,Private Practice,389.0,100.0,152.0,"Substance Abuse Treatment, Individual Therapy, Group Therapy, Telehealth Services, Case Management, Crisis Intervention",False,2022,Rural,10,3.9,6,False
FAC202200414,MA,School Based Program,720.0,8.0,138.0,Child and Adolescent Services,False,2022,Rural,2,90.0,1,True
FAC202200415,MA,Community Mental Health Center,2500.0,58.0,131.0,Telehealth Services,False,2022,Suburban,12,43.1,1,False
FAC202200416,MI,Private Practice,2500.0,152.0,49.0,"Case Management, Substance Abuse Treatment, Medication Management, Telehealth Services, Group Therapy",True,2022,Suburban,1,16.4,5,False
FAC202200417,MN,Psychiatric Hospital,2500.0,148.0,152.0,"Crisis Intervention, Group Therapy, Telehealth Services, Child and Adolescent Services, Medication Management, Case Management",False,2022,Urban,2,16.9,6,False
FAC202200418,NY,Veterans Affairs Medical Center,3266.0,28.0,138.0,"Child and Adolescent Services, Substance Abuse Treatment",False,2022,Urban,5,116.6,2,True
FAC202200419,AR,Community Mental Health Center,2838.0,21.0,108.0,"Individual Therapy, Case Management, Telehealth Services",True,2022,Urban,7,135.1,3,True
FAC202200420,FL,Outpatient Clinic,2500.0,152.0,243.0,"Individual Therapy, Medication Management, Child and Adolescent Services, Substance Abuse Treatment, Group Therapy",False,2022,Urban,1,16.4,5,False
FAC202200421,NE,Community Mental Health Center,2195.0,177.0,25.0,"Individual Therapy, Substance Abuse Treatment",False,2022,Suburban,6,12.4,2,False
FAC202200422,MN,Outpatient Clinic,1719.0,71.0,195.0,"Crisis Intervention, Case Management, Child and Adolescent Services",True,2022,Urban,2,24.2,3,False
FAC202200423,WV,State Mental Hospital,1993.0,100.0,4.0,"Substance Abuse Treatment, Telehealth Services, Medication Management, Individual Therapy, Case Management, Crisis Intervention",False,2022,Suburban,4,19.9,6,False
FAC202200424,ND,Community Mental Health Center,2730.0,82.0,257.0,"Telehealth Services, Individual Therapy",True,2022,Urban,7,33.3,2,False
FAC202200425,MD,Outpatient Clinic,4653.0,20.0,152.0,"Child and Adolescent Services, Individual Therapy, Substance Abuse Treatment, Crisis Intervention, Group Therapy, Telehealth Services, Medication Management",True,2022,Urban,6,232.6,7,True
FAC202200426,PA,Private Practice,4133.0,171.0,180.0,"Crisis Intervention, Child and Adolescent Services, Medication Management, Group Therapy, Telehealth Services",False,2022,Urban,4,24.2,5,False
FAC202200427,CT,Psychiatric Hospital,2301.0,195.0,158.0,"Telehealth Services, Substance Abuse Treatment, Individual Therapy",True,2022,Rural,9,11.8,3,False
FAC202200428,MT,Community Mental Health Center,4913.0,100.0,213.0,"Crisis Intervention, Child and Adolescent Services, Case Management, Telehealth Services",True,2022,Suburban,8,49.1,4,False
FAC202200429,PA,Private Practice,4480.0,147.0,270.0,"Case Management, Crisis Intervention",False,2022,Rural,8,30.5,2,False
FAC202200430,KY,Residential Treatment Center,3876.0,12.0,142.0,"Child and Adolescent Services, Telehealth Services",False,2022,Suburban,5,323.0,2,True
FAC202200431,OK,Residential Treatment Center,4876.0,189.0,295.0,Crisis Intervention,True,2022,Suburban,8,25.8,1,False
FAC202200432,WI,School Based Program,1336.0,100.0,170.0,"Substance Abuse Treatment, Individual Therapy",False,2022,Urban,5,13.4,2,False
FAC202200433,WA,Private Practice,2574.0,160.0,29.0,"Group Therapy, Child and Adolescent Services, Telehealth Services, Medication Management, Crisis Intervention, Substance Abuse Treatment, Individual Therapy",False,2022,Rural,6,16.1,7,False
FAC202200434,CO,School Based Program,3064.0,100.0,142.0,Child and Adolescent Services,True,2022,Suburban,8,30.6,1,False
FAC202200435,WV,Psychiatric Hospital,2500.0,6.0,238.0,"Telehealth Services, Medication Management, Substance Abuse Treatment, Case Management, Child and Adolescent Services, Crisis Intervention, Group Therapy",False,2022,Rural,9,416.7,7,True
FAC202200436,WA,School Based Program,2934.0,93.0,80.0,"Case Management, Telehealth Services, Substance Abuse Treatment, Group Therapy, Crisis Intervention, Medication Management",False,2022,Suburban,1,31.5,6,False
FAC202200437,WI,School Based Program,4184.0,86.0,242.0,"Substance Abuse Treatment, Telehealth Services, Child and Adolescent Services, Case Management",False,2022,Urban,6,48.7,4,False
FAC202200438,NE,Private Practice,4847.0,107.0,86.0,Individual Therapy,True,2022,Rural,4,45.3,1,False
FAC202200439,CT,Community Mental Health Center,3077.0,135.0,43.0,"Group Therapy, Medication Management, Substance Abuse Treatment, Telehealth Services",False,2022,Suburban,2,22.8,4,False
FAC202200440,NC,Veterans Affairs Medical Center,3063.0,151.0,70.0,"Medication Management, Child and Adolescent Services, Group Therapy, Substance Abuse Treatment, Telehealth Services, Individual Therapy",True,2022,Suburban,12,20.3,6,False
FAC202200441,FL,Private Practice,2425.0,65.0,272.0,"Medication Management, Group Therapy, Crisis Intervention",False,2022,Rural,3,37.3,3,False
FAC202200442,ID,Private Practice,568.0,70.0,129.0,"Medication Management, Telehealth Services",False,2022,Suburban,8,8.1,2,False
FAC202200443,RI,Psychiatric Hospital,2286.0,113.0,152.0,"Group Therapy, Substance Abuse Treatment, Case Management, Telehealth Services, Medication Management",False,2022,Suburban,3,20.2,5,False
FAC202200444,MO,Community Mental Health Center,2747.0,14.0,259.0,"Child and Adolescent Services, Telehealth Services, Individual Therapy, Group Therapy, Crisis Intervention, Case Management",True,2022,Suburban,9,196.2,6,True
FAC202200445,MA,State Mental Hospital,3322.0,146.0,19.0,"Telehealth Services, Crisis Intervention, Medication Management, Group Therapy, Individual Therapy",True,2022,Urban,7,22.8,5,False
FAC202200446,NE,School Based Program,1824.0,104.0,134.0,Individual Therapy,True,2022,Suburban,6,17.5,1,False
FAC202200447,MN,School Based Program,2500.0,100.0,229.0,Individual Therapy,False,2022,Urban,7,25.0,1,False
FAC202200448,ME,Psychiatric Hospital,4459.0,129.0,185.0,"Individual Therapy, Substance Abuse Treatment, Medication Management, Child and Adolescent Services, Telehealth Services, Case Management",True,2022,Rural,10,34.6,6,False
FAC202200449,NV,Veterans Affairs Medical Center,2913.0,122.0,152.0,"Individual Therapy, Group Therapy",True,2022,Rural,2,23.9,2,False
FAC202200450,AL,Community Mental Health Center,4271.0,81.0,152.0,"Child and Adolescent Services, Individual Therapy, Group Therapy, Telehealth Services",True,2022,Rural,8,52.7,4,True
FAC202200451,GA,State Mental Hospital,3577.0,154.0,152.0,"Case Management, Individual Therapy, Medication Management, Child and Adolescent Services, Group Therapy, Substance Abuse Treatment, Telehealth Services",True,2022,Suburban,2,23.2,7,False
FAC202200452,NH,School Based Program,2500.0,9.0,61.0,"Individual Therapy, Case Management, Group Therapy, Child and Adolescent Services, Substance Abuse Treatment",True,2022,Suburban,9,277.8,5,True
FAC202200453,NV,Residential Treatment Center,3346.0,82.0,265.0,"Child and Adolescent Services, Crisis Intervention, Telehealth Services",False,2022,Rural,3,40.8,3,False
FAC202200454,MI,State Mental Hospital,4095.0,187.0,152.0,"Case Management, Substance Abuse Treatment, Crisis Intervention, Child and Adolescent Services, Individual Therapy, Telehealth Services",True,2022,Rural,4,21.9,6,False
FAC202200455,NC,State Mental Hospital,4158.0,12.0,156.0,Group Therapy,False,2022,Rural,5,346.5,1,True
FAC202200456,OR,Outpatient Clinic,1651.0,82.0,152.0,"Group Therapy, Individual Therapy, Child and Adolescent Services, Case Management, Crisis Intervention, Medication Management",False,2022,Urban,1,20.1,6,False
FAC202200457,KY,Private Practice,3087.0,53.0,95.0,"Crisis Intervention, Group Therapy, Case Management, Individual Therapy, Child and Adolescent Services, Medication Management, Telehealth Services",True,2022,Rural,7,58.2,7,True
FAC202200458,AZ,Veterans Affairs Medical Center,1103.0,100.0,168.0,Substance Abuse Treatment,True,2022,Suburban,9,11.0,1,False
FAC202200459,MT,State Mental Hospital,3843.0,9.0,218.0,"Medication Management, Child and Adolescent Services, Individual Therapy, Substance Abuse Treatment, Case Management, Telehealth Services, Crisis Intervention",True,2022,Suburban,11,427.0,7,True
FAC202200460,MA,Private Practice,318.0,189.0,259.0,"Crisis Intervention, Group Therapy, Individual Therapy, Child and Adolescent Services",True,2022,Rural,2,1.7,4,False
FAC202200461,OK,School Based Program,2500.0,51.0,188.0,"Medication Management, Case Management, Child and Adolescent Services, Substance Abuse Treatment",False,2022,Suburban,2,49.0,4,False
FAC202200462,TN,State Mental Hospital,2500.0,131.0,1.0,"Group Therapy, Case Management, Medication Management, Child and Adolescent Services, Individual Therapy",True,2022,Rural,8,19.1,5,False
FAC202200463,TX,Psychiatric Hospital,3196.0,160.0,155.0,"Medication Management, Crisis Intervention, Telehealth Services, Substance Abuse Treatment, Group Therapy, Individual Therapy",False,2022,Urban,6,20.0,6,False
FAC202200464,OK,School Based Program,2500.0,10.0,292.0,"Child and Adolescent Services, Medication Management, Telehealth Services, Crisis Intervention, Group Therapy, Individual Therapy",False,2022,Rural,1,250.0,6,True
FAC202200465,TN,School Based Program,1159.0,135.0,238.0,Telehealth Services,False,2022,Urban,6,8.6,1,False
FAC202200466,AL,Veterans Affairs Medical Center,1937.0,28.0,199.0,"Substance Abuse Treatment, Child and Adolescent Services, Case Management, Medication Management, Individual Therapy, Crisis Intervention",True,2022,Rural,9,69.2,6,True
FAC202200467,LA,Private Practice,4248.0,120.0,111.0,"Medication Management, Individual Therapy, Crisis Intervention, Telehealth Services, Substance Abuse Treatment, Child and Adolescent Services",False,2022,Rural,9,35.4,6,False
FAC202200468,KY,Veterans Affairs Medical Center,2500.0,100.0,152.0,"Telehealth Services, Individual Therapy",False,2022,Urban,10,25.0,2,False
FAC202200469,MI,Veterans Affairs Medical Center,2969.0,107.0,231.0,"Case Management, Medication Management, Individual Therapy, Crisis Intervention, Child and Adolescent Services, Telehealth Services",False,2022,Urban,4,27.7,6,False
FAC202200470,AL,Outpatient Clinic,4996.0,148.0,97.0,Child and Adolescent Services,True,2022,Suburban,10,33.8,1,False
FAC202200471,OH,Community Mental Health Center,2500.0,79.0,232.0,"Medication Management, Crisis Intervention",False,2022,Urban,2,31.6,2,False
FAC202200472,TX,Community Mental Health Center,2136.0,100.0,32.0,"Substance Abuse Treatment, Group Therapy",False,2022,Suburban,1,21.4,2,False
FAC202200473,UT,Outpatient Clinic,956.0,74.0,291.0,"Child and Adolescent Services, Individual Therapy, Case Management, Medication Management, Group Therapy, Telehealth Services",True,2022,Suburban,8,12.9,6,False
FAC202200474,WA,Psychiatric Hospital,3567.0,179.0,23.0,"Substance Abuse Treatment, Crisis Intervention, Child and Adolescent Services, Medication Management, Case Management",False,2022,Suburban,4,19.9,5,False
FAC202200475,SD,Veterans Affairs Medical Center,4366.0,100.0,165.0,"Substance Abuse Treatment, Crisis Intervention, Group Therapy, Case Management, Medication Management, Child and Adolescent Services, Individual Therapy",True,2022,Urban,6,43.7,7,False
FAC202200476,CT,School Based Program,3681.0,86.0,152.0,"Medication Management, Individual Therapy, Case Management, Child and Adolescent Services, Telehealth Services, Group Therapy, Substance Abuse Treatment",False,2022,Rural,3,42.8,7,False
FAC202200477,TX,Private Practice,2028.0,156.0,204.0,Child and Adolescent Services,False,2022,Urban,12,13.0,1,False
FAC202200478,VA,Veterans Affairs Medical Center,2500.0,111.0,152.0,"Crisis Intervention, Telehealth Services, Case Management, Group Therapy",False,2022,Urban,12,22.5,4,False
FAC202200479,MA,Outpatient Clinic,4766.0,100.0,152.0,"Group Therapy, Telehealth Services, Substance Abuse Treatment, Child and Adolescent Services, Case Management, Individual Therapy",False,2022,Rural,8,47.7,6,False
FAC202200480,IN,Residential Treatment Center,2500.0,128.0,152.0,"Individual Therapy, Substance Abuse Treatment, Case Management, Group Therapy, Child and Adolescent Services, Telehealth Services, Crisis Intervention",True,2022,Rural,10,19.5,7,False
FAC202200481,MS,School Based Program,53.0,78.0,110.0,Substance Abuse Treatment,True,2022,Suburban,5,0.7,1,False
FAC202200482,VT,Community Mental Health Center,1998.0,147.0,78.0,Telehealth Services,True,2022,Suburban,10,13.6,1,False
FAC202200483,CT,School Based Program,4571.0,100.0,218.0,"Substance Abuse Treatment, Crisis Intervention",False,2022,Urban,12,45.7,2,False
FAC202200484,VT,School Based Program,449.0,100.0,209.0,"Group Therapy, Medication Management, Crisis Intervention, Individual Therapy, Substance Abuse Treatment",True,2022,Urban,2,4.5,5,False
FAC202200485,NH,Outpatient Clinic,2500.0,163.0,224.0,"Telehealth Services, Substance Abuse Treatment, Case Management, Child and Adolescent Services, Group Therapy, Individual Therapy",True,2022,Urban,4,15.3,6,False
